"p0","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11"
 1.44311150987504050e+02, 2.25899947707993082e-04, 7.01807443168189077e-02, 3.76887126983051392e-05, 5.35391390934904857e-02, 8.70559420345951296e-02, 9.04046859506638621e-03, 5.28624815139667765e-03, 3.28977922830048092e-02, 2.69353050152293818e+01, 4.93796116841231314e-01, 1.63484056937589828e+00
 1.44311150987504050e+02, 2.25899947707993082e-04, 7.01807443168189077e-02, 3.76887126983051392e-05, 5.35391390934904857e-02, 8.70559420345951296e-02, 9.04046859506638621e-03, 5.28624815139667765e-03, 3.28977922830048092e-02, 2.69353050152293818e+01, 4.93796116841231314e-01, 1.63484056937589828e+00
 1.44657224073565288e+02, 2.26237600643856656e-04, 7.02424242400233600e-02, 3.77026262638864451e-05, 5.35595266154163599e-02, 8.71271087253933374e-02, 8.99509284068223530e-03, 5.26850275035132491e-03, 3.28513824972211169e-02, 2.67919006125418697e+01, 4.94008862191012810e-01, 1.63343385293818377e+00
 1.44657224073565288e+02, 2.26237600643856656e-04, 7.02424242400233600e-02, 3.77026262638864451e-05, 5.35595266154163599e-02, 8.71271087253933374e-02, 8.99509284068223530e-03, 5.26850275035132491e-03, 3.28513824972211169e-02, 2.67919006125418697e+01, 4.94008862191012810e-01, 1.63343385293818377e+00
 1.44976009335475879e+02, 2.26511473892354110e-04, 7.03114819259654661e-02, 3.77200587408156018e-05, 5.35500797001449355e-02, 8.71184970833001060e-02, 8.92965879509837780e-03, 5.25408125824329206e-03, 3.27964650242019914e-02, 2.66680212950415196e+01, 4.94440380039020577e-01, 1.63221816914237716e+00
 1.44976009335475879e+02, 2.26511473892354110e-04, 7.03114819259654661e-02, 3.77200587408156018e-05, 5.35500797001449355e-02, 8.71184970833001060e-02, 8.92965879509837780e-03, 5.25408125824329206e-03, 3.27964650242019914e-02, 2.66680212950415196e+01, 4.94440380039020577e-01, 1.63221816914237716e+00
 1.44976009335475879e+02, 2.26511473892354110e-04, 7.03114819259654661e-02, 3.77200587408156018e-05, 5.35500797001449355e-02, 8.71184970833001060e-02, 8.92965879509837780e-03, 5.25408125824329206e-03, 3.27964650242019914e-02, 2.66680212950415196e+01, 4.94440380039020577e-01, 1.63221816914237716e+00
 1.44976009335475879e+02, 2.26511473892354110e-04, 7.03114819259654661e-02, 3.77200587408156018e-05, 5.35500797001449355e-02, 8.71184970833001060e-02, 8.92965879509837780e-03, 5.25408125824329206e-03, 3.27964650242019914e-02, 2.66680212950415196e+01, 4.94440380039020577e-01, 1.63221816914237716e+00
 1.44976009335475879e+02, 2.26511473892354110e-04, 7.03114819259654661e-02, 3.77200587408156018e-05, 5.35500797001449355e-02, 8.71184970833001060e-02, 8.92965879509837780e-03, 5.25408125824329206e-03, 3.27964650242019914e-02, 2.66680212950415196e+01, 4.94440380039020577e-01, 1.63221816914237716e+00
 1.44976009335475879e+02, 2.26511473892354110e-04, 7.03114819259654661e-02, 3.77200587408156018e-05, 5.35500797001449355e-02, 8.71184970833001060e-02, 8.92965879509837780e-03, 5.25408125824329206e-03, 3.27964650242019914e-02, 2.66680212950415196e+01, 4.94440380039020577e-01, 1.63221816914237716e+00
 1.44976009335475879e+02, 2.26511473892354110e-04, 7.03114819259654661e-02, 3.77200587408156018e-05, 5.35500797001449355e-02, 8.71184970833001060e-02, 8.92965879509837780e-03, 5.25408125824329206e-03, 3.27964650242019914e-02, 2.66680212950415196e+01, 4.94440380039020577e-01, 1.63221816914237716e+00
 1.44976009335475879e+02, 2.26511473892354110e-04, 7.03114819259654661e-02, 3.77200587408156018e-05, 5.35500797001449355e-02, 8.71184970833001060e-02, 8.92965879509837780e-03, 5.25408125824329206e-03, 3.27964650242019914e-02, 2.66680212950415196e+01, 4.94440380039020577e-01, 1.63221816914237716e+00
 1.44980545622543758e+02, 2.26382192743124292e-04, 7.02935254044541880e-02, 3.76968742308742428e-05, 5.35334550129687725e-02, 8.70210621473806595e-02, 8.91214917970367324e-03, 5.25881161316744429e-03, 3.27736912988019352e-02, 2.66881857799717963e+01, 4.94686845632110184e-01, 1.63243181979648955e+00
 1.44980545622543758e+02, 2.26382192743124292e-04, 7.02935254044541880e-02, 3.76968742308742428e-05, 5.35334550129687725e-02, 8.70210621473806595e-02, 8.91214917970367324e-03, 5.25881161316744429e-03, 3.27736912988019352e-02, 2.66881857799717963e+01, 4.94686845632110184e-01, 1.63243181979648955e+00
 1.44980545622543758e+02, 2.26382192743124292e-04, 7.02935254044541880e-02, 3.76968742308742428e-05, 5.35334550129687725e-02, 8.70210621473806595e-02, 8.91214917970367324e-03, 5.25881161316744429e-03, 3.27736912988019352e-02, 2.66881857799717963e+01, 4.94686845632110184e-01, 1.63243181979648955e+00
 1.44980545622543758e+02, 2.26382192743124292e-04, 7.02935254044541880e-02, 3.76968742308742428e-05, 5.35334550129687725e-02, 8.70210621473806595e-02, 8.91214917970367324e-03, 5.25881161316744429e-03, 3.27736912988019352e-02, 2.66881857799717963e+01, 4.94686845632110184e-01, 1.63243181979648955e+00
 1.44970916454340710e+02, 2.26293970647683509e-04, 7.02664094754839041e-02, 3.76737484328392057e-05, 5.35414137406457838e-02, 8.69961252505362242e-02, 8.91764965679244306e-03, 5.26197142622444099e-03, 3.27662397512708467e-02, 2.67054201998380734e+01, 4.94704451115769661e-01, 1.63260906282742879e+00
 1.45239172987269086e+02, 2.26337179040171074e-04, 7.02557809648487464e-02, 3.76276856330869984e-05, 5.35622535759480850e-02, 8.69468689545218748e-02, 8.88081924888659523e-03, 5.25615760703090299e-03, 3.27005537190785192e-02, 2.66324364509591511e+01, 4.95053418957516478e-01, 1.63188326821427920e+00
 1.45239172987269086e+02, 2.26337179040171074e-04, 7.02557809648487464e-02, 3.76276856330869984e-05, 5.35622535759480850e-02, 8.69468689545218748e-02, 8.88081924888659523e-03, 5.25615760703090299e-03, 3.27005537190785192e-02, 2.66324364509591511e+01, 4.95053418957516478e-01, 1.63188326821427920e+00
 1.45239172987269086e+02, 2.26337179040171074e-04, 7.02557809648487464e-02, 3.76276856330869984e-05, 5.35622535759480850e-02, 8.69468689545218748e-02, 8.88081924888659523e-03, 5.25615760703090299e-03, 3.27005537190785192e-02, 2.66324364509591511e+01, 4.95053418957516478e-01, 1.63188326821427920e+00
 1.45239172987269086e+02, 2.26337179040171074e-04, 7.02557809648487464e-02, 3.76276856330869984e-05, 5.35622535759480850e-02, 8.69468689545218748e-02, 8.88081924888659523e-03, 5.25615760703090299e-03, 3.27005537190785192e-02, 2.66324364509591511e+01, 4.95053418957516478e-01, 1.63188326821427920e+00
 1.45239172987269086e+02, 2.26337179040171074e-04, 7.02557809648487464e-02, 3.76276856330869984e-05, 5.35622535759480850e-02, 8.69468689545218748e-02, 8.88081924888659523e-03, 5.25615760703090299e-03, 3.27005537190785192e-02, 2.66324364509591511e+01, 4.95053418957516478e-01, 1.63188326821427920e+00
 1.45239172987269086e+02, 2.26337179040171074e-04, 7.02557809648487464e-02, 3.76276856330869984e-05, 5.35622535759480850e-02, 8.69468689545218748e-02, 8.88081924888659523e-03, 5.25615760703090299e-03, 3.27005537190785192e-02, 2.66324364509591511e+01, 4.95053418957516478e-01, 1.63188326821427920e+00
 1.45239172987269086e+02, 2.26337179040171074e-04, 7.02557809648487464e-02, 3.76276856330869984e-05, 5.35622535759480850e-02, 8.69468689545218748e-02, 8.88081924888659523e-03, 5.25615760703090299e-03, 3.27005537190785192e-02, 2.66324364509591511e+01, 4.95053418957516478e-01, 1.63188326821427920e+00
 1.45239172987269086e+02, 2.26337179040171074e-04, 7.02557809648487464e-02, 3.76276856330869984e-05, 5.35622535759480850e-02, 8.69468689545218748e-02, 8.88081924888659523e-03, 5.25615760703090299e-03, 3.27005537190785192e-02, 2.66324364509591511e+01, 4.95053418957516478e-01, 1.63188326821427920e+00
 1.45301816038603846e+02, 2.26159927043933319e-04, 7.02190045800381163e-02, 3.75793993888103882e-05, 5.35511047865328133e-02, 8.68091293204696912e-02, 8.85393585542839333e-03, 5.26168479239787646e-03, 3.26551317715346109e-02, 2.66467171745548832e+01, 4.95433270407077908e-01, 1.63202550634100252e+00
 1.45301816038603846e+02, 2.26159927043933319e-04, 7.02190045800381163e-02, 3.75793993888103882e-05, 5.35511047865328133e-02, 8.68091293204696912e-02, 8.85393585542839333e-03, 5.26168479239787646e-03, 3.26551317715346109e-02, 2.66467171745548832e+01, 4.95433270407077908e-01, 1.63202550634100252e+00
 1.45124196200954600e+02, 2.26275954379575651e-04, 7.02548267535885174e-02, 3.76402144738408127e-05, 5.35461274832864723e-02, 8.69316024544171811e-02, 8.88930613254561644e-03, 5.26034038925688330e-03, 3.27206308839717644e-02, 2.66710579472933560e+01, 4.95000619057246294e-01, 1.63226257785972839e+00
 1.45124196200954600e+02, 2.26275954379575651e-04, 7.02548267535885174e-02, 3.76402144738408127e-05, 5.35461274832864723e-02, 8.69316024544171811e-02, 8.88930613254561644e-03, 5.26034038925688330e-03, 3.27206308839717644e-02, 2.66710579472933560e+01, 4.95000619057246294e-01, 1.63226257785972839e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.45096628558412903e+02, 2.26187950145650751e-04, 7.02337207612750702e-02, 3.76243322079781244e-05, 5.35457583207792909e-02, 8.68974793899348064e-02, 8.89198251458901169e-03, 5.26391183366406532e-03, 3.27159585071797807e-02, 2.66927284818122175e+01, 4.95039609445300510e-01, 1.63247659363649311e+00
 1.44961100686945514e+02, 2.25983615571371025e-04, 7.01958888897095817e-02, 3.76036993592069246e-05, 5.35332870119311008e-02, 8.68246710357118284e-02, 8.90354081895339960e-03, 5.27345052337258036e-03, 3.27231989445103399e-02, 2.67605168444153669e+01, 4.95058988048461268e-01, 1.63315302840686560e+00
 1.44961100686945514e+02, 2.25983615571371025e-04, 7.01958888897095817e-02, 3.76036993592069246e-05, 5.35332870119311008e-02, 8.68246710357118284e-02, 8.90354081895339960e-03, 5.27345052337258036e-03, 3.27231989445103399e-02, 2.67605168444153669e+01, 4.95058988048461268e-01, 1.63315302840686560e+00
 1.44911757668927550e+02, 2.25856265797856680e-04, 7.01626764072451614e-02, 3.75791504540272619e-05, 5.35369188401436241e-02, 8.67866493750226453e-02, 8.91285644216456563e-03, 5.27872057913177616e-03, 3.27201373676556453e-02, 2.67942953099809174e+01, 4.95064002815712778e-01, 1.63348891548777231e+00
 1.44911757668927550e+02, 2.25856265797856680e-04, 7.01626764072451614e-02, 3.75791504540272619e-05, 5.35369188401436241e-02, 8.67866493750226453e-02, 8.91285644216456563e-03, 5.27872057913177616e-03, 3.27201373676556453e-02, 2.67942953099809174e+01, 4.95064002815712778e-01, 1.63348891548777231e+00
 1.44911757668927550e+02, 2.25856265797856680e-04, 7.01626764072451614e-02, 3.75791504540272619e-05, 5.35369188401436241e-02, 8.67866493750226453e-02, 8.91285644216456563e-03, 5.27872057913177616e-03, 3.27201373676556453e-02, 2.67942953099809174e+01, 4.95064002815712778e-01, 1.63348891548777231e+00
 1.44911757668927550e+02, 2.25856265797856680e-04, 7.01626764072451614e-02, 3.75791504540272619e-05, 5.35369188401436241e-02, 8.67866493750226453e-02, 8.91285644216456563e-03, 5.27872057913177616e-03, 3.27201373676556453e-02, 2.67942953099809174e+01, 4.95064002815712778e-01, 1.63348891548777231e+00
 1.44911757668927550e+02, 2.25856265797856680e-04, 7.01626764072451614e-02, 3.75791504540272619e-05, 5.35369188401436241e-02, 8.67866493750226453e-02, 8.91285644216456563e-03, 5.27872057913177616e-03, 3.27201373676556453e-02, 2.67942953099809174e+01, 4.95064002815712778e-01, 1.63348891548777231e+00
 1.44911757668927550e+02, 2.25856265797856680e-04, 7.01626764072451614e-02, 3.75791504540272619e-05, 5.35369188401436241e-02, 8.67866493750226453e-02, 8.91285644216456563e-03, 5.27872057913177616e-03, 3.27201373676556453e-02, 2.67942953099809174e+01, 4.95064002815712778e-01, 1.63348891548777231e+00
 1.44991655948862643e+02, 2.26035206642785186e-04, 7.02012630570957585e-02, 3.76063438985955870e-05, 5.35401872382246929e-02, 8.68490344523051433e-02, 8.90406875469106074e-03, 5.27113281730456039e-03, 3.27225149490535175e-02, 2.67449170205141975e+01, 4.95026376131001256e-01, 1.63298901323340573e+00
 1.44991655948862643e+02, 2.26035206642785186e-04, 7.02012630570957585e-02, 3.76063438985955870e-05, 5.35401872382246929e-02, 8.68490344523051433e-02, 8.90406875469106074e-03, 5.27113281730456039e-03, 3.27225149490535175e-02, 2.67449170205141975e+01, 4.95026376131001256e-01, 1.63298901323340573e+00
 1.44991655948862643e+02, 2.26035206642785186e-04, 7.02012630570957585e-02, 3.76063438985955870e-05, 5.35401872382246929e-02, 8.68490344523051433e-02, 8.90406875469106074e-03, 5.27113281730456039e-03, 3.27225149490535175e-02, 2.67449170205141975e+01, 4.95026376131001256e-01, 1.63298901323340573e+00
 1.44991655948862643e+02, 2.26035206642785186e-04, 7.02012630570957585e-02, 3.76063438985955870e-05, 5.35401872382246929e-02, 8.68490344523051433e-02, 8.90406875469106074e-03, 5.27113281730456039e-03, 3.27225149490535175e-02, 2.67449170205141975e+01, 4.95026376131001256e-01, 1.63298901323340573e+00
 1.44991655948862643e+02, 2.26035206642785186e-04, 7.02012630570957585e-02, 3.76063438985955870e-05, 5.35401872382246929e-02, 8.68490344523051433e-02, 8.90406875469106074e-03, 5.27113281730456039e-03, 3.27225149490535175e-02, 2.67449170205141975e+01, 4.95026376131001256e-01, 1.63298901323340573e+00
 1.44991655948862643e+02, 2.26035206642785186e-04, 7.02012630570957585e-02, 3.76063438985955870e-05, 5.35401872382246929e-02, 8.68490344523051433e-02, 8.90406875469106074e-03, 5.27113281730456039e-03, 3.27225149490535175e-02, 2.67449170205141975e+01, 4.95026376131001256e-01, 1.63298901323340573e+00
 1.44991655948862643e+02, 2.26035206642785186e-04, 7.02012630570957585e-02, 3.76063438985955870e-05, 5.35401872382246929e-02, 8.68490344523051433e-02, 8.90406875469106074e-03, 5.27113281730456039e-03, 3.27225149490535175e-02, 2.67449170205141975e+01, 4.95026376131001256e-01, 1.63298901323340573e+00
 1.44991655948862643e+02, 2.26035206642785186e-04, 7.02012630570957585e-02, 3.76063438985955870e-05, 5.35401872382246929e-02, 8.68490344523051433e-02, 8.90406875469106074e-03, 5.27113281730456039e-03, 3.27225149490535175e-02, 2.67449170205141975e+01, 4.95026376131001256e-01, 1.63298901323340573e+00
 1.44991655948862643e+02, 2.26035206642785186e-04, 7.02012630570957585e-02, 3.76063438985955870e-05, 5.35401872382246929e-02, 8.68490344523051433e-02, 8.90406875469106074e-03, 5.27113281730456039e-03, 3.27225149490535175e-02, 2.67449170205141975e+01, 4.95026376131001256e-01, 1.63298901323340573e+00
 1.44991655948862643e+02, 2.26035206642785186e-04, 7.02012630570957585e-02, 3.76063438985955870e-05, 5.35401872382246929e-02, 8.68490344523051433e-02, 8.90406875469106074e-03, 5.27113281730456039e-03, 3.27225149490535175e-02, 2.67449170205141975e+01, 4.95026376131001256e-01, 1.63298901323340573e+00
 1.44991655948862643e+02, 2.26035206642785186e-04, 7.02012630570957585e-02, 3.76063438985955870e-05, 5.35401872382246929e-02, 8.68490344523051433e-02, 8.90406875469106074e-03, 5.27113281730456039e-03, 3.27225149490535175e-02, 2.67449170205141975e+01, 4.95026376131001256e-01, 1.63298901323340573e+00
 1.44991655948862643e+02, 2.26035206642785186e-04, 7.02012630570957585e-02, 3.76063438985955870e-05, 5.35401872382246929e-02, 8.68490344523051433e-02, 8.90406875469106074e-03, 5.27113281730456039e-03, 3.27225149490535175e-02, 2.67449170205141975e+01, 4.95026376131001256e-01, 1.63298901323340573e+00
 1.44847462382541721e+02, 2.25831601586637073e-04, 7.01612749149362752e-02, 3.75864766644418608e-05, 5.35303153148006111e-02, 8.67853410379880036e-02, 8.91950701919949455e-03, 5.28083382367499059e-03, 3.27328132898593790e-02, 2.68152423634096948e+01, 4.95013719974278066e-01, 1.63368624457328493e+00
 1.44847462382541721e+02, 2.25831601586637073e-04, 7.01612749149362752e-02, 3.75864766644418608e-05, 5.35303153148006111e-02, 8.67853410379880036e-02, 8.91950701919949455e-03, 5.28083382367499059e-03, 3.27328132898593790e-02, 2.68152423634096948e+01, 4.95013719974278066e-01, 1.63368624457328493e+00
 1.44847462382541721e+02, 2.25831601586637073e-04, 7.01612749149362752e-02, 3.75864766644418608e-05, 5.35303153148006111e-02, 8.67853410379880036e-02, 8.91950701919949455e-03, 5.28083382367499059e-03, 3.27328132898593790e-02, 2.68152423634096948e+01, 4.95013719974278066e-01, 1.63368624457328493e+00
 1.44847462382541721e+02, 2.25831601586637073e-04, 7.01612749149362752e-02, 3.75864766644418608e-05, 5.35303153148006111e-02, 8.67853410379880036e-02, 8.91950701919949455e-03, 5.28083382367499059e-03, 3.27328132898593790e-02, 2.68152423634096948e+01, 4.95013719974278066e-01, 1.63368624457328493e+00
 1.44847462382541721e+02, 2.25831601586637073e-04, 7.01612749149362752e-02, 3.75864766644418608e-05, 5.35303153148006111e-02, 8.67853410379880036e-02, 8.91950701919949455e-03, 5.28083382367499059e-03, 3.27328132898593790e-02, 2.68152423634096948e+01, 4.95013719974278066e-01, 1.63368624457328493e+00
 1.45092924361996722e+02, 2.26130650765713728e-04, 7.02169932501860578e-02, 3.76086875738653392e-05, 5.35487623754218947e-02, 8.68740192229558589e-02, 8.89302476602805807e-03, 5.26604814081733669e-03, 3.27094812646213234e-02, 2.67037634607933114e+01, 4.95073651072891752e-01, 1.63258922917205163e+00
 1.45092924361996722e+02, 2.26130650765713728e-04, 7.02169932501860578e-02, 3.76086875738653392e-05, 5.35487623754218947e-02, 8.68740192229558589e-02, 8.89302476602805807e-03, 5.26604814081733669e-03, 3.27094812646213234e-02, 2.67037634607933114e+01, 4.95073651072891752e-01, 1.63258922917205163e+00
 1.44974279746369461e+02, 2.25925312024988749e-04, 7.01723565381752040e-02, 3.75817695758479852e-05, 5.35427694543078939e-02, 8.68047895580659479e-02, 8.90570604737131802e-03, 5.27537448396144665e-03, 3.27127144268315878e-02, 2.67683230552638385e+01, 4.95094795939769960e-01, 1.63322652438574933e+00
 1.44973972494261972e+02, 2.25987208952350651e-04, 7.01824266598675695e-02, 3.75940025467541144e-05, 5.35489876232652928e-02, 8.68485909322851135e-02, 8.91260985491182899e-03, 5.27313491749604405e-03, 3.27228010132998501e-02, 2.67580357834130389e+01, 4.94990564799125399e-01, 1.63312424531194011e+00
 1.44973972494261972e+02, 2.25987208952350651e-04, 7.01824266598675695e-02, 3.75940025467541144e-05, 5.35489876232652928e-02, 8.68485909322851135e-02, 8.91260985491182899e-03, 5.27313491749604405e-03, 3.27228010132998501e-02, 2.67580357834130389e+01, 4.94990564799125399e-01, 1.63312424531194011e+00
 1.44845609197772973e+02, 2.25799849505372945e-04, 7.01465225147043653e-02, 3.75755625443346944e-05, 5.35385858478079346e-02, 8.67852443288927022e-02, 8.92484096013432260e-03, 5.28195958489598941e-03, 3.27306715569427725e-02, 2.68215878725613273e+01, 4.94995780905259031e-01, 1.63375175990965760e+00
 1.44845609197772973e+02, 2.25799849505372945e-04, 7.01465225147043653e-02, 3.75755625443346944e-05, 5.35385858478079346e-02, 8.67852443288927022e-02, 8.92484096013432260e-03, 5.28195958489598941e-03, 3.27306715569427725e-02, 2.68215878725613273e+01, 4.94995780905259031e-01, 1.63375175990965760e+00
 1.44845609197772973e+02, 2.25799849505372945e-04, 7.01465225147043653e-02, 3.75755625443346944e-05, 5.35385858478079346e-02, 8.67852443288927022e-02, 8.92484096013432260e-03, 5.28195958489598941e-03, 3.27306715569427725e-02, 2.68215878725613273e+01, 4.94995780905259031e-01, 1.63375175990965760e+00
 1.44892554219315315e+02, 2.25921384232499842e-04, 7.01676076913983898e-02, 3.75918364371540564e-05, 5.35475147200926774e-02, 8.68428789444520982e-02, 8.92566508954116718e-03, 5.27683812794575019e-03, 3.27361213376608229e-02, 2.67901901511769083e+01, 4.94909634452508684e-01, 1.63343471873002355e+00
 1.44892554219315315e+02, 2.25921384232499842e-04, 7.01676076913983898e-02, 3.75918364371540564e-05, 5.35475147200926774e-02, 8.68428789444520982e-02, 8.92566508954116718e-03, 5.27683812794575019e-03, 3.27361213376608229e-02, 2.67901901511769083e+01, 4.94909634452508684e-01, 1.63343471873002355e+00
 1.44892554219315315e+02, 2.25921384232499842e-04, 7.01676076913983898e-02, 3.75918364371540564e-05, 5.35475147200926774e-02, 8.68428789444520982e-02, 8.92566508954116718e-03, 5.27683812794575019e-03, 3.27361213376608229e-02, 2.67901901511769083e+01, 4.94909634452508684e-01, 1.63343471873002355e+00
 1.45053559197881640e+02, 2.25983268440508125e-04, 7.01816510780598202e-02, 3.75808848832820009e-05, 5.35448263459009643e-02, 8.68036204049781740e-02, 8.89261219900238688e-03, 5.27222265298938914e-03, 3.26982636726023471e-02, 2.67401215591041606e+01, 4.95185813574520572e-01, 1.63294343311063650e+00
 1.45053559197881640e+02, 2.25983268440508125e-04, 7.01816510780598202e-02, 3.75808848832820009e-05, 5.35448263459009643e-02, 8.68036204049781740e-02, 8.89261219900238688e-03, 5.27222265298938914e-03, 3.26982636726023471e-02, 2.67401215591041606e+01, 4.95185813574520572e-01, 1.63294343311063650e+00
 1.44851705131032077e+02, 2.25870690408338902e-04, 7.01618778651640906e-02, 3.75917107831502326e-05, 5.35388262516301797e-02, 8.68186931196482381e-02, 8.92569614350034388e-03, 5.27939395700451584e-03, 3.27388557034085578e-02, 2.68090504867627430e+01, 4.94939707669895812e-01, 1.63362798588731062e+00
 1.44851705131032077e+02, 2.25870690408338902e-04, 7.01618778651640906e-02, 3.75917107831502326e-05, 5.35388262516301797e-02, 8.68186931196482381e-02, 8.92569614350034388e-03, 5.27939395700451584e-03, 3.27388557034085578e-02, 2.68090504867627430e+01, 4.94939707669895812e-01, 1.63362798588731062e+00
 1.44851705131032077e+02, 2.25870690408338902e-04, 7.01618778651640906e-02, 3.75917107831502326e-05, 5.35388262516301797e-02, 8.68186931196482381e-02, 8.92569614350034388e-03, 5.27939395700451584e-03, 3.27388557034085578e-02, 2.68090504867627430e+01, 4.94939707669895812e-01, 1.63362798588731062e+00
 1.44851705131032077e+02, 2.25870690408338902e-04, 7.01618778651640906e-02, 3.75917107831502326e-05, 5.35388262516301797e-02, 8.68186931196482381e-02, 8.92569614350034388e-03, 5.27939395700451584e-03, 3.27388557034085578e-02, 2.68090504867627430e+01, 4.94939707669895812e-01, 1.63362798588731062e+00
 1.44851705131032077e+02, 2.25870690408338902e-04, 7.01618778651640906e-02, 3.75917107831502326e-05, 5.35388262516301797e-02, 8.68186931196482381e-02, 8.92569614350034388e-03, 5.27939395700451584e-03, 3.27388557034085578e-02, 2.68090504867627430e+01, 4.94939707669895812e-01, 1.63362798588731062e+00
 1.45036593426398298e+02, 2.26025264831494250e-04, 7.01808662403267669e-02, 3.75890634058281297e-05, 5.35552945717604548e-02, 8.68499612471025917e-02, 8.90444709355852314e-03, 5.27108964736154942e-03, 3.27109871305316727e-02, 2.67393884059052915e+01, 4.95059487155594113e-01, 1.63293980051044274e+00
